,timestamp,BORROW,SUPPLY,DATE,SUPPLY_VALUE,prices,total_supply,total_borrow,POSITION,POSITION($)
87,1636776367,7.458207879450540660,40.962667212086515,2021-11-13,2048.1092943450000000,32336.23586414503,1324578.4685945096,241170.36911373763,-1083408.099480772,-0.0010834080994807718
85,1636672687,7.458207879450540660,40.962667212086515,2021-11-12,2048.1092943450000000,33859.330749128036,1386968.4975004997,252529.92738606868,-1134438.570114431,-0.001134438570114431
83,1636569006,7.455267002096960499,50.85659267705521,2021-11-11,2542.7997547450000000,33005.203235212735,1678532.177156639,246062.60257698534,-1432469.5745796538,-0.0014324695745796538
82,1636517166,7.455267002096960499,50.85659267705521,2021-11-10,2542.7997547450000000,34681.378934892484,1763776.76197043,258558.93996052456,-1505217.8220099052,-0.0015052178220099053
80,1636413486,6.694211259986120350,60.65678095888031,2021-11-09,3032.8034110600000000,35632.039119723406,2161324.7920033173,238528.39749151832,-1922796.3945117989,-0.001922796394511799
78,1636309805,6.693241231486657931,60.572718454817476,2021-11-08,3028.6003352450000000,35425.507620658274,2145819.2992251245,237111.46825293478,-1908707.8309721898,-0.0019087078309721899
77,1636257965,6.692558331161768808,65.49102556588859,2021-11-07,3274.5128012100000000,33976.11145593781,2225130.3839903036,227387.10778491743,-1997743.2762053863,-0.0019977432762053864
75,1636154285,6.690913038839267693,76.95741045118702,2021-11-06,3847.8253087800000000,34061.214871893055,2621262.8933623494,227900.62670505518,-2393362.2666572942,-0.0023933622666572943
73,1636050604,6.690218308107913033,83.93700515818418,2021-11-05,4196.8009435000000000,34150.193979335774,2866465.0081964973,228472.25298598883,-2637992.7552105086,-0.0026379927552105087
72,1635998764,6.690218308107913033,83.93700515818418,2021-11-04,4196.8009435000000000,34669.839967149215,2910082.536156024,231948.79808739314,-2678133.738068631,-0.002678133738068631
70,1635895084,6.689252001291815512,85.94957526672992,2021-11-03,4297.4282665083333333,35073.21758921426,3014528.155030567,234613.59095039484,-2779914.564080172,-0.0027799145640801724
68,1635791403,6.688073544219399350,53.24989091125181,2021-11-02,2662.4632603516666667,34818.10274031264,1854060.172658406,232866.031797398,-1621194.1408610079,-0.0016211941408610078
67,1635739563,6.685987003446709875,20.596882624483285,2021-11-01,1029.8320302075000000,34125.16466966135,702872.0112421789,228160.40747183465,-474711.60377034417,-0.00047471160377034416
65,1635635883,6.683619802229118121,20.31690627531654,2021-10-31,1015.8333772400000000,33793.96133265073,686588.7450671361,225865.98915866957,-460722.7559084665,-0.0004607227559084665
63,1635532202,6.679335966404296107,20.376114856437383,2021-10-30,1018.7937715100000000,34816.13417149451,709417.5487355065,232548.6571828209,-476868.8915526856,-0.0004768688915526856
62,1635480362,6.679335966404296107,20.376114856437383,2021-10-29,1018.7937715100000000,34220.78068613842,697286.5577377105,228572.09123535786,-468714.4665023527,-0.00046871446650235266
60,1635376682,6.679335966404296107,20.376114856437383,2021-10-28,1018.7937715100000000,34087.818031963645,694577.2954246285,227683.98899713968,-466893.30642748886,-0.00046689330642748887
58,1635273001,6.675376698926328447,76.58903836199046,2021-10-27,3829.4069207450000000,37544.00575402959,2875459.296958163,250620.38119480512,-2624838.9157633577,-0.0026248389157633575
57,1635221161,6.675376698926328447,76.58903836199046,2021-10-26,3829.4069207450000000,34926.96642432898,2675022.771340885,233150.6578331479,-2441872.1135077374,-0.0024418721135077374
55,1635117481,6.675376698926328447,76.58903836199046,2021-10-25,3829.4069207450000000,34623.857598295624,2651807.9578359583,231127.2922386059,-2420680.665597352,-0.002420680665597352
53,1635013800,6.672179516353850732,77.2508062894873,2021-10-24,3862.4949283200000000,35929.75913296281,2775602.8628084473,239729.8029144822,-2535873.0598939653,-0.0025358730598939653
52,1634961960,6.672179516353850732,77.2508062894873,2021-10-23,3862.4949283200000000,34758.41212220238,2685115.361782423,231914.36538274412,-2453200.996399679,-0.0024532009963996793
50,1634858280,6.672179516353850732,77.2508062894873,2021-10-22,3862.4949283200000000,34326.48439508653,2651748.5966039384,229032.46604933648,-2422716.130554602,-0.002422716130554602
48,1634754600,6.672179516353850732,77.2508062894873,2021-10-21,3862.4949283200000000,36001.042417947734,2781109.554048496,240205.417788417,-2540904.1362600788,-0.002540904136260079
137,1634443556,6.669331753711378259,21.642041078598417,2021-10-17,1082.0893388650000000,35256.16216756435,763015.309904155,235135.04185813467,-527880.2680460203,-0.0005278802680460203
135,1634339877,6.666466101695850998,16.069012502895447,2021-10-16,803.4411843283333333,36202.17902350604,581733.2673607778,241340.5992677276,-340392.66809305025,-0.00034039266809305025
134,1634288037,6.665164541381984671,15.278414277682387,2021-10-15,763.9117375575000000,35234.658993177574,538329.7170306344,234844.79974901307,-303484.91728162137,-0.00030348491728162134
132,1634184357,6.660909288357298196,17.71048819422303,2021-10-14,885.5140045000000000,34585.758530993095,612530.6681514016,230372.60024397456,-382158.067907427,-0.000382158067907427
130,1634080677,6.659368572053949224,17.657868209020414,2021-10-13,882.8830361550000000,34804.08755349127,614565.9911547566,231773.2468327338,-382792.74432202283,-0.0003827927443220228
129,1634028837,6.658353235875931221,17.379239072467204,2021-10-12,868.9517430266666667,35402.47330086581,615268.047252384,235722.1726608311,-379545.8745915529,-0.0003795458745915529
127,1633925157,6.656007120577358471,16.715837175137327,2021-10-11,835.7820379200000000,32685.38174028229,546363.5191777655,217554.13360210808,-328809.38557565736,-0.00032880938557565734
125,1633821477,6.667390031676257052,16.31898588650054,2021-10-10,815.9397066450000000,34019.45048406932,555162.9323160311,226820.9450405878,-328341.9872754433,-0.00032834198727544326
124,1633769637,6.659471062294087001,16.25503037350164,2021-10-09,812.7419685700000000,34595.94960658789,562358.2116552183,230390.7252776566,-331967.4863775617,-0.0003319674863775617
122,1633665957,6.645959502135292209,16.25273648954773,2021-10-08,812.6272757200000000,32147.112387109784,522478.546527571,213648.4070353234,-308830.1394922476,-0.0003088301394922476
120,1633562278,6.645959502135292209,16.25273648954773,2021-10-07,812.6272757200000000,32194.411903590608,523247.2931050168,213962.75770632556,-309284.53539869125,-0.00030928453539869126
119,1633510438,6.645570538380981870,16.245286702860216,2021-10-06,812.2547907625000000,31971.755017133786,519390.3266469479,212470.55320219867,-306919.7734447492,-0.00030691977344474917
117,1633406758,6.676745845141685450,13.114859494632329,2021-10-05,655.7352695300000000,30746.62432192384,403237.65791627613,205287.39619353725,-197950.26172273888,-0.00019795026172273887
115,1633303078,6.752943908383835132,37.61652237862027,2021-10-04,1880.8040185883333333,31442.8902869482,1182772.1861274887,212332.07442522811,-970440.1117022606,-0.0009704401117022605
114,1633251238,6.638181104863407796,45.67815862210458,2021-10-03,2283.8810944150000000,32107.61663103838,1466616.8054502944,213136.1740423571,-1253480.6314079373,-0.0012534806314079372
112,1633147558,6.633408881416411326,47.1292233978062,2021-10-02,2356.4334806750000000,31603.2254063131,1489435.4702653547,209637.1160916421,-1279798.3541737127,-0.0012797983541737127
110,1633043878,6.633408881416411326,47.1292233978062,2021-10-01,2356.4334806750000000,29191.537900321833,1375774.511029794,193639.40677019864,-1182135.1042595955,-0.0011821351042595955
109,1632992038,6.633408881416411326,47.1292233978062,2021-09-30,2356.4334806750000000,28670.866833621232,1351235.6880104875,190185.5826920503,-1161050.105318437,-0.0011610501053184372
107,1632888359,6.631987990494263032,47.12511207159673,2021-09-29,2356.2279167800000000,28187.775863548035,1328352.0966187506,186940.9910057946,-1141411.105612956,-0.001141411105612956
105,1632784679,6.631538278365190657,46.12186535100863,2021-09-28,2306.0661701750000000,28689.35315774827,1323206.4833492,190254.54364714495,-1132951.9397020552,-0.0011329519397020552
104,1632732839,6.629604411343969355,45.121737613569636,2021-09-27,2256.0603708950000000,30428.75578908146,1372998.3346223217,201730.6136110028,-1171267.7210113187,-0.0011712677210113187
102,1632629159,6.629604411343969355,45.121737613569636,2021-09-26,2256.0603708950000000,30414.953711397106,1372375.560894526,201639.1112959009,-1170736.4495986253,-0.0011707364495986254
100,1632525479,6.628493974195800245,44.36308264021725,2021-09-25,2218.1280679500000000,29173.524203287197,1294227.465136808,193376.52938754452,-1100850.9357492635,-0.0011008509357492635
99,1632473639,6.627669624237723990,43.49071994226067,2021-09-24,2174.5104455800000000,31303.82317414528,1361425.8067888017,207471.3979737916,-1153954.40881501,-0.00115395440881501
97,1632369959,6.686893761088322993,53.09361687354571,2021-09-23,2654.6496502800000000,30435.61243318648,1615936.7458393273,203519.70689437687,-1412417.0389449506,-0.0014124170389449506
95,1632266279,6.624543076288324897,48.74857516603687,2021-09-22,2437.4001176900000000,27137.010047528045,1322890.5740834188,179770.29202151866,-1143120.2820619002,-0.0011431202820619002
94,1632214439,6.624543076288324897,48.74857516603687,2021-09-21,2437.4001176900000000,29538.21777732914,1439946.029588896,195677.1960627025,-1244268.8335261936,-0.0012442688335261936
177,1631592357,6.615342060878671853,42.884438181245024,2021-09-14,2144.1967137300000000,32933.476234968104,1412333.6256919918,217866.21054813266,-1194467.415143859,-0.001194467415143859
175,1631488677,6.615342060878671853,42.884438181245024,2021-09-13,2144.1967137300000000,33331.60968770387,1429407.3551337244,220499.99952385845,-1208907.3556098659,-0.001208907355609866
174,1631436837,6.607673967890170764,64.66907498574142,2021-09-12,3233.4157551125000000,32987.75461906151,2133287.577071327,217972.32745552147,-1915315.2496158052,-0.0019153152496158051
172,1631333157,6.607673967890170764,64.66907498574142,2021-09-11,3233.4157551125000000,32785.11305091356,2120182.934305539,216633.33804085784,-1903549.596264681,-0.0019035495962646811
170,1631229477,6.607673967890170764,64.66907498574142,2021-09-10,3233.4157551125000000,34492.057353090844,2230569.4433795256,227912.2694709931,-2002657.1739085324,-0.0020026571739085322
169,1631177637,6.607673967890170764,64.66907498574142,2021-09-09,3233.4157551125000000,34682.99717254561,2242917.34488161,229173.93754543804,-2013743.407336172,-0.002013743407336172
167,1631073957,6.607673967890170764,64.66907498574142,2021-09-08,3233.4157551125000000,34847.09461098674,2253529.3744331268,230258.2399176229,-2023271.134515504,-0.002023271134515504
165,1630970278,6.607673967890170764,64.66907498574142,2021-09-07,3233.4157551125000000,42343.15032962346,2738292.363798941,279789.73215151305,-2458502.631647428,-0.002458502631647428
164,1630918438,6.607673967890170764,64.66907498574142,2021-09-06,3233.4157551125000000,42923.2389942322,2775806.161148902,283622.76891971636,-2492183.3922291854,-0.0024921833922291856
162,1630814758,6.606702324271919810,58.59721811622072,2021-09-05,2929.8264789550000000,41627.567826512015,2439259.671577897,275020.94911320397,-2164238.722464693,-0.002164238722464693
160,1630711078,6.604865720074376029,16.158135921009073,2021-09-04,807.8973028725000000,40290.98846107987,651027.2679459368,266116.56851449865,-384910.6994314381,-0.00038491069943143814
159,1630659238,6.603087527795149833,9.29165428547875,2021-09-03,464.5772552700000000,38798.655162019524,360503.69050699094,256190.91599555602,-104312.77451143492,-0.00010431277451143493
157,1630555558,0.000003342213351974000000,6.882960192908942,2021-09-02,344.1439657900000000,40058.27232081605,275719.49378088297,0.13388329260764192,-275719.35989759036,-0.00027571935989759036
155,1630451878,0.000003341500990229000000,6.3788968354941,2021-09-01,318.9410940650000000,38490.74831538185,245528.51262478912,0.12861687361050364,-245528.3840079155,-0.0002455283840079155
154,1630400038,0.000003341500990229000000,6.3788968354941,2021-08-31,318.9410940650000000,36285.12133248836,231459.04564332945,0.12124676886308924,-231458.9243965606,-0.00023145892439656058
152,1630296359,0.000003341500990229000000,6.3788968354941,2021-08-30,318.9410940650000000,37564.524238307,239620.22479057792,0.1255218949397841,-239620.09926868297,-0.00023962009926868297
150,1630192679,0.000003341236848483000000,1.147734248765396,2021-08-29,57.3860381250000000,38045.504054676305,43666.12801509474,0.12711904006659386,-43666.00089605468,-4.366600089605468e-05
149,1630140839,0.17500328796904553850,1.803978973312743,2021-08-28,90.1978887975000000,37775.735256596774,68146.63210432943,6610.877875352629,-61535.7542289768,-6.15357542289768e-05
147,1630037159,0.17500328796904553850,1.803978973312743,2021-08-27,90.1978887975000000,36642.070001282154,66101.52382096664,6412.482728216304,-59689.04109275034,-5.968904109275034e-05
145,1629933479,0.17500328796904553850,1.803978973312743,2021-08-26,90.1978887975000000,38306.15335396702,69103.49519904991,6703.702786390708,-62399.792412659204,-6.239979241265921e-05
144,1629881639,0.17500328796904553850,1.803978973312743,2021-08-25,90.1978887975000000,37448.9593412547,67557.1352240673,6553.691015738672,-61003.44420832863,-6.100344420832863e-05
142,1629777959,0.000003130172315707500000,0.3208622441898316,2021-08-24,16.0429236975000000,39988.68285967734,12830.858524551524,0.12517146802896903,-12830.733353083495,-1.2830733353083495e-05
140,1629674279,0.000003130002469802000000,0.3048975271490097,2021-08-23,15.2446972250000000,39495.10333515843,12041.95934138441,0.12361977098413109,-12041.835721613426,-1.2041835721613427e-05
139,1629622439,0.000003129897799794000000,0.23194156429178453,2021-08-22,11.5969419450000000,38814.33147153613,9002.656758447933,0.12148489067323592,-9002.53527355726,-9.002535273557259e-06
219,1629104037,0.000003128724851432000000,0.24571512573578744,2021-08-16,12.2856119250000000,39810.84695784935,9782.127265896144,0.1245571862335793,-9782.002708709912,-9.782002708709912e-06
217,1629000357,0.00300420042219643825,0.3219561028430405,2021-08-15,16.0976159875000000,39598.99543911868,12749.138248077985,118.96331881675516,-12630.17492926123,-1.2630174929261229e-05
215,1628896677,0.10400236543726242500,0.3251333308265433,2021-08-14,16.2564755200000000,40070.67633285424,13028.312464573235,4167.445123287768,-8860.867341285466,-8.860867341285466e-06
214,1628844837,0.10400236543726242500,0.3251333308265433,2021-08-13,16.2564755200000000,36938.64109378383,12009.983415028164,3841.706049791584,-8168.2773652365795,-8.16827736523658e-06
212,1628741157,0.10400236543726242500,0.3251333308265433,2021-08-12,16.2564755200000000,37830.35885719131,12299.910581602035,3934.4468064883877,-8365.463775113647,-8.365463775113647e-06
210,1628637477,0.00400051034628962700,0.24370174087783478,2021-08-11,12.1849438650000000,34929.16827757683,8512.299116660315,139.7344990817375,-8372.564617578577,-8.372564617578578e-06
209,1628585637,0.00150001242931764200,0.09864289796239571,2021-08-10,4.9320869437500000,33865.08614767564,3340.5502373529084,50.79805014142616,-3289.752187211482,-3.2897521872114822e-06
207,1628481957,0E-20,0.0,2021-08-09,0E-20,32694.660783264804,0.0,0.0,0.0,0.0
205,1628378278,0E-20,0.0,2021-08-08,0E-20,34642.57147341273,0.0,0.0,0.0,0.0
204,1628326438,0E-20,0.0,2021-08-07,0E-20,33045.45379109735,0.0,0.0,0.0,0.0
202,1628222758,0E-20,0.0,2021-08-06,0E-20,32943.02696180891,0.0,0.0,0.0,0.0
200,1628119078,0E-20,0.0,2021-08-05,0E-20,33107.13510317929,0.0,0.0,0.0,0.0
199,1628067238,0E-20,0.0,2021-08-04,0E-20,32037.288771999218,0.0,0.0,0.0,0.0
197,1627963558,0E-20,0.0,2021-08-03,0E-20,32074.896644002438,0.0,0.0,0.0,0.0
195,1627859878,0E-20,0.0,2021-08-02,0E-20,31736.488261256196,0.0,0.0,0.0,0.0
194,1627808038,0E-20,0.0,2021-08-01,0E-20,33354.85232548265,0.0,0.0,0.0,0.0
192,1627704359,0E-20,0.0,2021-07-31,0E-20,31341.997529697765,0.0,0.0,0.0,0.0
190,1627600679,0E-20,0.0,2021-07-30,0E-20,30839.658880072308,0.0,0.0,0.0,0.0
189,1627548839,0E-20,0.0,2021-07-29,0E-20,29817.542971351282,0.0,0.0,0.0,0.0
187,1627445159,0E-20,0.0,2021-07-28,0E-20,29524.232061275434,0.0,0.0,0.0,0.0
185,1627341479,0E-20,0.0,2021-07-27,0E-20,29878.025144983952,0.0,0.0,0.0,0.0
184,1627289639,0E-20,0.0,2021-07-26,0E-20,30218.75768851357,0.0,0.0,0.0,0.0
182,1627185959,0E-20,0.0,2021-07-25,0E-20,29520.33471967239,0.0,0.0,0.0,0.0
180,1627082279,0E-20,0.0,2021-07-24,0E-20,29365.925675213355,0.0,0.0,0.0,0.0
179,1627030439,0E-20,0.0,2021-07-23,0E-20,28604.669082130284,0.0,0.0,0.0,0.0
