timestamp,Transaction hash,from,amount,transactionFee(in ether),to,state(w.r.t wallet_adress),topic,args,data
08-05-2020 02:43,0xf390b8084310b213bc922244206b98558e09c1c1c78e2e3fdae84afc6e604770,0xb9afb207320b9f2d401c6022957307c20b0b5e48,9.99973851e-10 UNI-V2,0.013365988,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,OUT,0xbb35783b00000000000000000000000000000000000000000000000000000000,"['0x000000000000000000000000197e90f9fad81970ba7976f33cbd77088e5d7cf7', '0x0000000000000000000000005d3a536e4d6dbd6114cc1ead35777bab948e3643', '0x0000000000000000000000000000a25cd0ee391b58445e266e1b4f8fa12b75e4']","[32.0, 224.0, 8.467697537970254e+76, 6.439360375150205e+76, 6.719356837414111e+76, 7.289915669688177e+76, 0.0, 0.0, 0.0]"
08-05-2020 02:43,0xf390b8084310b213bc922244206b98558e09c1c1c78e2e3fdae84afc6e604770,0xb9afb207320b9f2d401c6022957307c20b0b5e48,9.99973851e-10 UNI-V2,0.013365988,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,OUT,0x7f8661a100000000000000000000000000000000000000000000000000000000,"['0x0000000000000000000000005d3a536e4d6dbd6114cc1ead35777bab948e3643', '0x00000000000000000000000000000000000000000000000000315c2162e13d6c', '0x0000000000000000000000000000000000000000000000000000000000000000']","[32.0, 224.0, 5.768116308670219e+76, 4.472462366893664e+76, 0.0, 0.0, 0.0, 0.0, 0.0]"
08-05-2020 02:43,0xf390b8084310b213bc922244206b98558e09c1c1c78e2e3fdae84afc6e604770,0xb9afb207320b9f2d401c6022957307c20b0b5e48,9.99973851e-10 UNI-V2,0.013365988,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,OUT,0xbb35783b00000000000000000000000000000000000000000000000000000000,"['0x0000000000000000000000005d3a536e4d6dbd6114cc1ead35777bab948e3643', '0x0000000000000000000000009759a6ac90977b93b58547b4a71c78317f391a28', '0x0000000000000000000000000000a25cd0ee391b55f580f99a3def5e88000000']","[32.0, 224.0, 8.467697537970254e+76, 6.719356837414111e+76, 5.754462257657008e+76, 6.151454740732423e+76, 0.0, 0.0, 0.0]"
08-05-2020 02:43,0xf390b8084310b213bc922244206b98558e09c1c1c78e2e3fdae84afc6e604770,0xb9afb207320b9f2d401c6022957307c20b0b5e48,9.99973851e-10 UNI-V2,0.013365988,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,OUT,Transfer,"['0x0000000000000000000000000000000000000000000000000000000000000000', '0x00000000000000000000000052ea46506b9cc5ef470c5bf89f17dc28bb35d85c']",[1.4143774015049924e+16]
08-05-2020 02:43,0xf390b8084310b213bc922244206b98558e09c1c1c78e2e3fdae84afc6e604770,0xb9afb207320b9f2d401c6022957307c20b0b5e48,9.99973851e-10 UNI-V2,0.013365988,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,OUT,0xef693bed00000000000000000000000000000000000000000000000000000000,"['0x0000000000000000000000005d3a536e4d6dbd6114cc1ead35777bab948e3643', '0x00000000000000000000000052ea46506b9cc5ef470c5bf89f17dc28bb35d85c', '0x00000000000000000000000000000000000000000000000000323fb001f350c5']","[32.0, 224.0, 1.0828870334574422e+77, 8.467763883703007e+76, 8.822141361416505e+74, 0.0, 0.0, 0.0, 0.0]"
08-05-2020 02:43,0xf390b8084310b213bc922244206b98558e09c1c1c78e2e3fdae84afc6e604770,0xb9afb207320b9f2d401c6022957307c20b0b5e48,9.99973851e-10 UNI-V2,0.013365988,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,OUT,Transfer,"['0x00000000000000000000000052ea46506b9cc5ef470c5bf89f17dc28bb35d85c', '0x0000000000000000000000005d3a536e4d6dbd6114cc1ead35777bab948e3643']",[69135948.0]
08-05-2020 02:43,0xf390b8084310b213bc922244206b98558e09c1c1c78e2e3fdae84afc6e604770,0xb9afb207320b9f2d401c6022957307c20b0b5e48,9.99973851e-10 UNI-V2,0.013365988,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,OUT,0xe5b754fb1abb7f01b499791d0b820ae3b6af3424ac1c59768edb53f4ec31a929,[],"[4.7336174280965695e+47, 1.4143774015049924e+16, 69135948.0]"
08-05-2020 02:43,0xf390b8084310b213bc922244206b98558e09c1c1c78e2e3fdae84afc6e604770,0xb9afb207320b9f2d401c6022957307c20b0b5e48,9.99973851e-10 UNI-V2,0.013365988,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,OUT,Transfer,"['0x00000000000000000000000052ea46506b9cc5ef470c5bf89f17dc28bb35d85c', '0x000000000000000000000000b9afb207320b9f2d401c6022957307c20b0b5e48']",[1.4143774015049924e+16]
08-05-2020 02:43,0xf390b8084310b213bc922244206b98558e09c1c1c78e2e3fdae84afc6e604770,0xb9afb207320b9f2d401c6022957307c20b0b5e48,9.99973851e-10 UNI-V2,0.013365988,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,OUT,0xd013ca23e77a65003c2c659c5442c00c805371b7fc1ebd4c206c41d1536bd90b,['0x000000000000000000000000b9afb207320b9f2d401c6022957307c20b0b5e48'],"[1.0, 14189.0, 0.0, 1.4143774015049924e+16]"
08-05-2020 02:43,0xf390b8084310b213bc922244206b98558e09c1c1c78e2e3fdae84afc6e604770,0xb9afb207320b9f2d401c6022957307c20b0b5e48,9.99973851e-10 UNI-V2,0.013365988,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,OUT,0x7fcf532c15f0a6db0bd6d0e038bea71d30d808c7d98cb3bf7268a95bf5081b65,['0x000000000000000000000000b9afb207320b9f2d401c6022957307c20b0b5e48'],[70471266771562.0]
08-05-2020 02:43,0xf390b8084310b213bc922244206b98558e09c1c1c78e2e3fdae84afc6e604770,0xb9afb207320b9f2d401c6022957307c20b0b5e48,9.99973851e-10 UNI-V2,0.013365988,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,OUT,Transfer,"['0x0000000000000000000000002a1530c4c41db0b0b2bb646cb5eb1a67b7158667', '0x000000000000000000000000b9afb207320b9f2d401c6022957307c20b0b5e48']",[1.4876791186137294e+16]
08-05-2020 02:43,0xf390b8084310b213bc922244206b98558e09c1c1c78e2e3fdae84afc6e604770,0xb9afb207320b9f2d401c6022957307c20b0b5e48,9.99973851e-10 UNI-V2,0.013365988,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,OUT,0xcd60aa75dea3072fbc07ae6d7d856b5dc5f4eee88854f5b4abf7b680ef8bc50f,"['0x000000000000000000000000b9afb207320b9f2d401c6022957307c20b0b5e48', '0x00000000000000000000000000000000000000000000000000004017ded2a26a', '0x0000000000000000000000000000000000000000000000000034da5cde0c20ce']",[]
08-05-2020 02:43,0xf390b8084310b213bc922244206b98558e09c1c1c78e2e3fdae84afc6e604770,0xb9afb207320b9f2d401c6022957307c20b0b5e48,9.99973851e-10 UNI-V2,0.013365988,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,OUT,Transfer,"['0x000000000000000000000000b9afb207320b9f2d401c6022957307c20b0b5e48', '0x00000000000000000000000011111254369792b2ca5d084ab5eea397ca8fa48b']",[2.902056520118722e+16]
08-05-2020 02:43,0xf390b8084310b213bc922244206b98558e09c1c1c78e2e3fdae84afc6e604770,0xb9afb207320b9f2d401c6022957307c20b0b5e48,9.99973851e-10 UNI-V2,0.013365988,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,OUT,Transfer,"['0x00000000000000000000000011111254369792b2ca5d084ab5eea397ca8fa48b', '0x00000000000000000000000066666600e43c6d9e1a249d29d58639dedfcd9ade']",[2.902056520118722e+16]
08-05-2020 02:43,0xf390b8084310b213bc922244206b98558e09c1c1c78e2e3fdae84afc6e604770,0xb9afb207320b9f2d401c6022957307c20b0b5e48,9.99973851e-10 UNI-V2,0.013365988,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,OUT,0x894dbf1262199c24e1750298a384c709160f49d163422cc6cee694c73713f1d2,['0x00000000000000000000000066666600e43c6d9e1a249d29d58639dedfcd9ade'],"[1.0326455021368392e+48, 6.1138228683162145e+47, 999973851.0, 2.902056520118722e+16]"
08-05-2020 02:43,0xf390b8084310b213bc922244206b98558e09c1c1c78e2e3fdae84afc6e604770,0xb9afb207320b9f2d401c6022957307c20b0b5e48,9.99973851e-10 UNI-V2,0.013365988,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,OUT,0xe2cee3f6836059820b673943853afebd9b3026125dab0d774284e6f28a4855be,"['0x000000000000000000000000b4e16d0168e52d35cacd2c6185b44281ec28c9dc', '0x0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f', '0x0000000000000000000000000000000000000000000000000000000000000000']","[999973851.0, 2.902056520118722e+16, 0.0, 0.0]"
08-05-2020 02:43,0xf390b8084310b213bc922244206b98558e09c1c1c78e2e3fdae84afc6e604770,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,9.99973851e-10 UNI-V2,0.013365988,0x0000000000000000000000000000000000000000,IN,Transfer,"['0x00000000000000000000000066666600e43c6d9e1a249d29d58639dedfcd9ade', '0x00000000000000000000000011111254369792b2ca5d084ab5eea397ca8fa48b']",[999973851.0]
08-05-2020 02:43,0xf390b8084310b213bc922244206b98558e09c1c1c78e2e3fdae84afc6e604770,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,9.99973851e-10 UNI-V2,0.013365988,0x0000000000000000000000000000000000000000,IN,Approval,"['0x00000000000000000000000011111254369792b2ca5d084ab5eea397ca8fa48b', '0x000000000000000000000000b9afb207320b9f2d401c6022957307c20b0b5e48']",[1.157920892373162e+77]
08-05-2020 02:43,0xf390b8084310b213bc922244206b98558e09c1c1c78e2e3fdae84afc6e604770,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,9.99973851e-10 UNI-V2,0.013365988,0x0000000000000000000000000000000000000000,IN,Transfer,"['0x00000000000000000000000011111254369792b2ca5d084ab5eea397ca8fa48b', '0x000000000000000000000000b9afb207320b9f2d401c6022957307c20b0b5e48']",[999973851.0]
08-05-2020 02:43,0xf390b8084310b213bc922244206b98558e09c1c1c78e2e3fdae84afc6e604770,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,9.99973851e-10 UNI-V2,0.013365988,0x0000000000000000000000000000000000000000,IN,Approval,"['0x000000000000000000000000b9afb207320b9f2d401c6022957307c20b0b5e48', '0x0000000000000000000000003f6cdd93e4a1c2df9934cb90d09040ccfc155f93']",[1.157920892373162e+77]
08-05-2020 02:43,0xf390b8084310b213bc922244206b98558e09c1c1c78e2e3fdae84afc6e604770,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,9.99973851e-10 UNI-V2,0.013365988,0x0000000000000000000000000000000000000000,IN,Transfer,"['0x000000000000000000000000b9afb207320b9f2d401c6022957307c20b0b5e48', '0x000000000000000000000000b4e16d0168e52d35cacd2c6185b44281ec28c9dc']",[999973851.0]
08-05-2020 02:43,0xf390b8084310b213bc922244206b98558e09c1c1c78e2e3fdae84afc6e604770,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,9.99973851e-10 UNI-V2,0.013365988,0x0000000000000000000000000000000000000000,IN,Transfer,"['0x000000000000000000000000b4e16d0168e52d35cacd2c6185b44281ec28c9dc', '0x0000000000000000000000000000000000000000000000000000000000000000']",[999973851.0]
08-05-2020 02:43,0xf390b8084310b213bc922244206b98558e09c1c1c78e2e3fdae84afc6e604770,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,9.99973851e-10 UNI-V2,0.013365988,0x0000000000000000000000000000000000000000,IN,Transfer,"['0x000000000000000000000000b4e16d0168e52d35cacd2c6185b44281ec28c9dc', '0x0000000000000000000000003f6cdd93e4a1c2df9934cb90d09040ccfc155f93']",[14189.0]
08-05-2020 02:43,0xf390b8084310b213bc922244206b98558e09c1c1c78e2e3fdae84afc6e604770,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,9.99973851e-10 UNI-V2,0.013365988,0x0000000000000000000000000000000000000000,IN,Transfer,"['0x000000000000000000000000b4e16d0168e52d35cacd2c6185b44281ec28c9dc', '0x0000000000000000000000003f6cdd93e4a1c2df9934cb90d09040ccfc155f93']",[70471266771562.0]
08-05-2020 02:43,0xf390b8084310b213bc922244206b98558e09c1c1c78e2e3fdae84afc6e604770,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,9.99973851e-10 UNI-V2,0.013365988,0x0000000000000000000000000000000000000000,IN,Sync,[],"[988691.0, 4910094205841486.0]"
08-05-2020 02:43,0xf390b8084310b213bc922244206b98558e09c1c1c78e2e3fdae84afc6e604770,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,9.99973851e-10 UNI-V2,0.013365988,0x0000000000000000000000000000000000000000,IN,Burn,"['0x0000000000000000000000003f6cdd93e4a1c2df9934cb90d09040ccfc155f93', '0x0000000000000000000000003f6cdd93e4a1c2df9934cb90d09040ccfc155f93']","[14189.0, 70471266771562.0]"
08-05-2020 02:43,0xf390b8084310b213bc922244206b98558e09c1c1c78e2e3fdae84afc6e604770,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,9.99973851e-10 UNI-V2,0.013365988,0x0000000000000000000000000000000000000000,IN,Transfer,"['0x0000000000000000000000003f6cdd93e4a1c2df9934cb90d09040ccfc155f93', '0x000000000000000000000000b9afb207320b9f2d401c6022957307c20b0b5e48']",[14189.0]
08-05-2020 02:43,0xf390b8084310b213bc922244206b98558e09c1c1c78e2e3fdae84afc6e604770,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,9.99973851e-10 UNI-V2,0.013365988,0x0000000000000000000000000000000000000000,IN,Transfer,"['0x0000000000000000000000003f6cdd93e4a1c2df9934cb90d09040ccfc155f93', '0x000000000000000000000000b9afb207320b9f2d401c6022957307c20b0b5e48']",[70471266771562.0]
08-05-2020 02:43,0xf390b8084310b213bc922244206b98558e09c1c1c78e2e3fdae84afc6e604770,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,9.99973851e-10 UNI-V2,0.013365988,0x0000000000000000000000000000000000000000,IN,Approval,"['0x000000000000000000000000b9afb207320b9f2d401c6022957307c20b0b5e48', '0x00000000000000000000000052ea46506b9cc5ef470c5bf89f17dc28bb35d85c']",[1.157920892373162e+77]
08-05-2020 02:43,0xf390b8084310b213bc922244206b98558e09c1c1c78e2e3fdae84afc6e604770,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,9.99973851e-10 UNI-V2,0.013365988,0x0000000000000000000000000000000000000000,IN,0xf24e23eb00000000000000000000000000000000000000000000000000000000,"['0x000000000000000000000000a950524441892a31ebddf91d3ceefa04bf454466', '0x000000000000000000000000197e90f9fad81970ba7976f33cbd77088e5d7cf7', '0x0000000000000000000000000000000000000000000000000000000000000000']","[32.0, 224.0, 1.0959777132491278e+77, 8.651413859553973e+76, 6.439360375150205e+76, 0.0, 0.0, 0.0, 0.0]"
08-05-2020 02:43,0xf390b8084310b213bc922244206b98558e09c1c1c78e2e3fdae84afc6e604770,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,9.99973851e-10 UNI-V2,0.013365988,0x0000000000000000000000000000000000000000,IN,0x9f678cca00000000000000000000000000000000000000000000000000000000,"['0x0000000000000000000000005d3a536e4d6dbd6114cc1ead35777bab948e3643', '0x0000000000000000000000000000000000000000000000000000000000000000', '0x0000000000000000000000000000000000000000000000000000000000000000']","[32.0, 224.0, 7.210069986280931e+76, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
08-05-2020 02:43,0xf390b8084310b213bc922244206b98558e09c1c1c78e2e3fdae84afc6e604770,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,9.99973851e-10 UNI-V2,0.013365988,0x0000000000000000000000000000000000000000,IN,AccureInterest,[],"[7.8318710388947e+24, 2.048587217915848e+18, 1.0262813944876022e+18, 1.1523273263492933e+25]"
08-05-2020 02:43,0xf390b8084310b213bc922244206b98558e09c1c1c78e2e3fdae84afc6e604770,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,9.99973851e-10 UNI-V2,0.013365988,0x0000000000000000000000000000000000000000,IN,0x875352fb3fadeb8c0be7cbbe8ff761b308fa7033470cd0287f02f3436fd76cb9,[],"[2128252.0, 1.1060528731394822e+18, 6303981808601.0]"
08-05-2020 02:43,0xf390b8084310b213bc922244206b98558e09c1c1c78e2e3fdae84afc6e604770,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,9.99973851e-10 UNI-V2,0.013365988,0x0000000000000000000000000000000000000000,IN,Transfer,"['0x000000000000000000000000b9afb207320b9f2d401c6022957307c20b0b5e48', '0x00000000000000000000000052ea46506b9cc5ef470c5bf89f17dc28bb35d85c']",[14189.0]
08-05-2020 02:43,0xf390b8084310b213bc922244206b98558e09c1c1c78e2e3fdae84afc6e604770,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,9.99973851e-10 UNI-V2,0.013365988,0x0000000000000000000000000000000000000000,IN,Approval,"['0x00000000000000000000000052ea46506b9cc5ef470c5bf89f17dc28bb35d85c', '0x00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563']",[14189.0]
08-05-2020 02:43,0xf390b8084310b213bc922244206b98558e09c1c1c78e2e3fdae84afc6e604770,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,9.99973851e-10 UNI-V2,0.013365988,0x0000000000000000000000000000000000000000,IN,0x875352fb3fadeb8c0be7cbbe8ff761b308fa7033470cd0287f02f3436fd76cb9,[],"[0.0, 1.1060528731394822e+18, 6303981808601.0]"
08-05-2020 02:43,0xf390b8084310b213bc922244206b98558e09c1c1c78e2e3fdae84afc6e604770,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,9.99973851e-10 UNI-V2,0.013365988,0x0000000000000000000000000000000000000000,IN,Transfer,"['0x00000000000000000000000052ea46506b9cc5ef470c5bf89f17dc28bb35d85c', '0x00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563']",[14189.0]
08-05-2020 02:43,0xf390b8084310b213bc922244206b98558e09c1c1c78e2e3fdae84afc6e604770,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,9.99973851e-10 UNI-V2,0.013365988,0x0000000000000000000000000000000000000000,IN,Mint,[],"[4.7336174280965695e+47, 14189.0, 67487246.0]"
08-05-2020 02:43,0xf390b8084310b213bc922244206b98558e09c1c1c78e2e3fdae84afc6e604770,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,9.99973851e-10 UNI-V2,0.013365988,0x0000000000000000000000000000000000000000,IN,Transfer,"['0x00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563', '0x00000000000000000000000052ea46506b9cc5ef470c5bf89f17dc28bb35d85c']",[67487246.0]
08-05-2020 02:43,0xf390b8084310b213bc922244206b98558e09c1c1c78e2e3fdae84afc6e604770,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,9.99973851e-10 UNI-V2,0.013365988,0x0000000000000000000000000000000000000000,IN,0xf24e23eb00000000000000000000000000000000000000000000000000000000,"['0x000000000000000000000000a950524441892a31ebddf91d3ceefa04bf454466', '0x000000000000000000000000197e90f9fad81970ba7976f33cbd77088e5d7cf7', '0x0000000000000000000000000000000000000000000000000000000000000000']","[32.0, 224.0, 1.0959777132491278e+77, 8.651413859553973e+76, 6.439360375150205e+76, 0.0, 0.0, 0.0, 0.0]"
08-05-2020 02:43,0xf390b8084310b213bc922244206b98558e09c1c1c78e2e3fdae84afc6e604770,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,9.99973851e-10 UNI-V2,0.013365988,0x0000000000000000000000000000000000000000,IN,0x9f678cca00000000000000000000000000000000000000000000000000000000,"['0x0000000000000000000000005d3a536e4d6dbd6114cc1ead35777bab948e3643', '0x0000000000000000000000000000000000000000000000000000000000000000', '0x0000000000000000000000000000000000000000000000000000000000000000']","[32.0, 224.0, 7.210069986280931e+76, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
08-05-2020 02:43,0xf390b8084310b213bc922244206b98558e09c1c1c78e2e3fdae84afc6e604770,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,9.99973851e-10 UNI-V2,0.013365988,0x0000000000000000000000000000000000000000,IN,AccureInterest,[],"[7.8318710388947e+24, 0.0, 1.0262813944876022e+18, 1.1523273263492933e+25]"
08-05-2020 02:43,0xf390b8084310b213bc922244206b98558e09c1c1c78e2e3fdae84afc6e604770,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,9.99973851e-10 UNI-V2,0.013365988,0x0000000000000000000000000000000000000000,IN,0xbb35783b00000000000000000000000000000000000000000000000000000000,"['0x000000000000000000000000197e90f9fad81970ba7976f33cbd77088e5d7cf7', '0x0000000000000000000000005d3a536e4d6dbd6114cc1ead35777bab948e3643', '0x0000000000000000000000000000a25cd0ee391b58445e266e1b4f8fa12b75e4']","[32.0, 224.0, 8.467697537970254e+76, 6.439360375150205e+76, 6.719356837414111e+76, 7.289915669688177e+76, 0.0, 0.0, 0.0]"
08-05-2020 02:43,0xf390b8084310b213bc922244206b98558e09c1c1c78e2e3fdae84afc6e604770,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,9.99973851e-10 UNI-V2,0.013365988,0x0000000000000000000000000000000000000000,IN,0x7f8661a100000000000000000000000000000000000000000000000000000000,"['0x0000000000000000000000005d3a536e4d6dbd6114cc1ead35777bab948e3643', '0x00000000000000000000000000000000000000000000000000315c2162e13d6c', '0x0000000000000000000000000000000000000000000000000000000000000000']","[32.0, 224.0, 5.768116308670219e+76, 4.472462366893664e+76, 0.0, 0.0, 0.0, 0.0, 0.0]"
08-05-2020 02:43,0xf390b8084310b213bc922244206b98558e09c1c1c78e2e3fdae84afc6e604770,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,9.99973851e-10 UNI-V2,0.013365988,0x0000000000000000000000000000000000000000,IN,0xbb35783b00000000000000000000000000000000000000000000000000000000,"['0x0000000000000000000000005d3a536e4d6dbd6114cc1ead35777bab948e3643', '0x0000000000000000000000009759a6ac90977b93b58547b4a71c78317f391a28', '0x0000000000000000000000000000a25cd0ee391b55f580f99a3def5e88000000']","[32.0, 224.0, 8.467697537970254e+76, 6.719356837414111e+76, 5.754462257657008e+76, 6.151454740732423e+76, 0.0, 0.0, 0.0]"
08-05-2020 02:43,0xf390b8084310b213bc922244206b98558e09c1c1c78e2e3fdae84afc6e604770,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,9.99973851e-10 UNI-V2,0.013365988,0x0000000000000000000000000000000000000000,IN,Transfer,"['0x0000000000000000000000000000000000000000000000000000000000000000', '0x00000000000000000000000052ea46506b9cc5ef470c5bf89f17dc28bb35d85c']",[1.4143774015049924e+16]
08-05-2020 02:43,0xf390b8084310b213bc922244206b98558e09c1c1c78e2e3fdae84afc6e604770,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,9.99973851e-10 UNI-V2,0.013365988,0x0000000000000000000000000000000000000000,IN,0xef693bed00000000000000000000000000000000000000000000000000000000,"['0x0000000000000000000000005d3a536e4d6dbd6114cc1ead35777bab948e3643', '0x00000000000000000000000052ea46506b9cc5ef470c5bf89f17dc28bb35d85c', '0x00000000000000000000000000000000000000000000000000323fb001f350c5']","[32.0, 224.0, 1.0828870334574422e+77, 8.467763883703007e+76, 8.822141361416505e+74, 0.0, 0.0, 0.0, 0.0]"
08-05-2020 02:43,0xf390b8084310b213bc922244206b98558e09c1c1c78e2e3fdae84afc6e604770,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,9.99973851e-10 UNI-V2,0.013365988,0x0000000000000000000000000000000000000000,IN,Transfer,"['0x00000000000000000000000052ea46506b9cc5ef470c5bf89f17dc28bb35d85c', '0x0000000000000000000000005d3a536e4d6dbd6114cc1ead35777bab948e3643']",[69135948.0]
08-05-2020 02:43,0xf390b8084310b213bc922244206b98558e09c1c1c78e2e3fdae84afc6e604770,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,9.99973851e-10 UNI-V2,0.013365988,0x0000000000000000000000000000000000000000,IN,0xe5b754fb1abb7f01b499791d0b820ae3b6af3424ac1c59768edb53f4ec31a929,[],"[4.7336174280965695e+47, 1.4143774015049924e+16, 69135948.0]"
08-05-2020 02:43,0xf390b8084310b213bc922244206b98558e09c1c1c78e2e3fdae84afc6e604770,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,9.99973851e-10 UNI-V2,0.013365988,0x0000000000000000000000000000000000000000,IN,Transfer,"['0x00000000000000000000000052ea46506b9cc5ef470c5bf89f17dc28bb35d85c', '0x000000000000000000000000b9afb207320b9f2d401c6022957307c20b0b5e48']",[1.4143774015049924e+16]
08-05-2020 02:43,0xf390b8084310b213bc922244206b98558e09c1c1c78e2e3fdae84afc6e604770,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,9.99973851e-10 UNI-V2,0.013365988,0x0000000000000000000000000000000000000000,IN,0xd013ca23e77a65003c2c659c5442c00c805371b7fc1ebd4c206c41d1536bd90b,['0x000000000000000000000000b9afb207320b9f2d401c6022957307c20b0b5e48'],"[1.0, 14189.0, 0.0, 1.4143774015049924e+16]"
08-05-2020 02:43,0xf390b8084310b213bc922244206b98558e09c1c1c78e2e3fdae84afc6e604770,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,9.99973851e-10 UNI-V2,0.013365988,0x0000000000000000000000000000000000000000,IN,0x7fcf532c15f0a6db0bd6d0e038bea71d30d808c7d98cb3bf7268a95bf5081b65,['0x000000000000000000000000b9afb207320b9f2d401c6022957307c20b0b5e48'],[70471266771562.0]
08-05-2020 02:43,0xf390b8084310b213bc922244206b98558e09c1c1c78e2e3fdae84afc6e604770,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,9.99973851e-10 UNI-V2,0.013365988,0x0000000000000000000000000000000000000000,IN,Transfer,"['0x0000000000000000000000002a1530c4c41db0b0b2bb646cb5eb1a67b7158667', '0x000000000000000000000000b9afb207320b9f2d401c6022957307c20b0b5e48']",[1.4876791186137294e+16]
08-05-2020 02:43,0xf390b8084310b213bc922244206b98558e09c1c1c78e2e3fdae84afc6e604770,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,9.99973851e-10 UNI-V2,0.013365988,0x0000000000000000000000000000000000000000,IN,0xcd60aa75dea3072fbc07ae6d7d856b5dc5f4eee88854f5b4abf7b680ef8bc50f,"['0x000000000000000000000000b9afb207320b9f2d401c6022957307c20b0b5e48', '0x00000000000000000000000000000000000000000000000000004017ded2a26a', '0x0000000000000000000000000000000000000000000000000034da5cde0c20ce']",[]
08-05-2020 02:43,0xf390b8084310b213bc922244206b98558e09c1c1c78e2e3fdae84afc6e604770,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,9.99973851e-10 UNI-V2,0.013365988,0x0000000000000000000000000000000000000000,IN,Transfer,"['0x000000000000000000000000b9afb207320b9f2d401c6022957307c20b0b5e48', '0x00000000000000000000000011111254369792b2ca5d084ab5eea397ca8fa48b']",[2.902056520118722e+16]
08-05-2020 02:43,0xf390b8084310b213bc922244206b98558e09c1c1c78e2e3fdae84afc6e604770,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,9.99973851e-10 UNI-V2,0.013365988,0x0000000000000000000000000000000000000000,IN,Transfer,"['0x00000000000000000000000011111254369792b2ca5d084ab5eea397ca8fa48b', '0x00000000000000000000000066666600e43c6d9e1a249d29d58639dedfcd9ade']",[2.902056520118722e+16]
