,blockNumber,timeStamp,hash,nonce,blockHash,from,contractAddress,to,tokenID,tokenName,tokenSymbol,tokenDecimal,transactionIndex,gas,gasPrice,gasUsed,cumulativeGasUsed,input,confirmations
678,14042052,1642676644,0x204e6d0e9cbea5854f1f28f71a3a4a05930ab48ec3d8690076b11796a1717d12,209,0xe433d5269e361b71a88e4d911d23980130b68ae2a7a6bd667fc46d8463330ad8,0x0000000000000000000000000000000000000000,0x99f979526346cb20b07df858e6e592cfd6f48276,0x11e4857bb9993a50c685a79afad4e6f65d518dda,93,Bored Ape Flipped Club,BAFC,0,81,345221,75851649859,345221,6624318,deprecated,27427
679,14042093,1642677209,0xca647184033e912527cfd32b46aedb3ec47c06ef151adceff67e074965341c46,280,0xacae3da074f70ebb9a575eb0fdfb01864fab5cd405bc3fc39a68df23fc4a5eef,0x0000000000000000000000000000000000000000,0xf54b166b66d9113a40ae55a4fea30bb806cdb23d,0x11e4857bb9993a50c685a79afad4e6f65d518dda,106,MetaWarden,MWAD,0,53,256063,74551081874,256063,3334817,deprecated,27386
680,14042093,1642677209,0xca647184033e912527cfd32b46aedb3ec47c06ef151adceff67e074965341c46,280,0xacae3da074f70ebb9a575eb0fdfb01864fab5cd405bc3fc39a68df23fc4a5eef,0x0000000000000000000000000000000000000000,0xf54b166b66d9113a40ae55a4fea30bb806cdb23d,0x11e4857bb9993a50c685a79afad4e6f65d518dda,107,MetaWarden,MWAD,0,53,256063,74551081874,256063,3334817,deprecated,27386
681,14042093,1642677209,0xca647184033e912527cfd32b46aedb3ec47c06ef151adceff67e074965341c46,280,0xacae3da074f70ebb9a575eb0fdfb01864fab5cd405bc3fc39a68df23fc4a5eef,0x0000000000000000000000000000000000000000,0xf54b166b66d9113a40ae55a4fea30bb806cdb23d,0x11e4857bb9993a50c685a79afad4e6f65d518dda,108,MetaWarden,MWAD,0,53,256063,74551081874,256063,3334817,deprecated,27386
682,14042099,1642677350,0x2f5047955bea369032a8ccfd6569b89cc4361d75fa5f4c53427a954c0daea897,213,0xe13f719ae0187d85453bc299d8ac424a10d7c1577819b6295ed16a73996d5215,0x0000000000000000000000000000000000000000,0x7dafe71db8cf7edb682e762529c8af78fed569c5,0x11e4857bb9993a50c685a79afad4e6f65d518dda,10,Flipped Punks,CRYPTOPUNK,0,180,560471,104239998840,560471,12963036,deprecated,27380
683,14042099,1642677350,0x2f5047955bea369032a8ccfd6569b89cc4361d75fa5f4c53427a954c0daea897,213,0xe13f719ae0187d85453bc299d8ac424a10d7c1577819b6295ed16a73996d5215,0x0000000000000000000000000000000000000000,0x7dafe71db8cf7edb682e762529c8af78fed569c5,0x11e4857bb9993a50c685a79afad4e6f65d518dda,115,Flipped Punks,CRYPTOPUNK,0,180,560471,104239998840,560471,12963036,deprecated,27380
684,14042099,1642677350,0x2f5047955bea369032a8ccfd6569b89cc4361d75fa5f4c53427a954c0daea897,213,0xe13f719ae0187d85453bc299d8ac424a10d7c1577819b6295ed16a73996d5215,0x0000000000000000000000000000000000000000,0x7dafe71db8cf7edb682e762529c8af78fed569c5,0x11e4857bb9993a50c685a79afad4e6f65d518dda,165,Flipped Punks,CRYPTOPUNK,0,180,560471,104239998840,560471,12963036,deprecated,27380
685,14042643,1642684834,0xd546d6248e955d9f4c4a55caf89380e8d18af76272b013168af89ca96224676e,149,0x870846440e8387ba26c8105fa95751f2dff2778904b960eaa2dca9cfe272de94,0x0000000000000000000000000000000000000000,0x727132c902218131c5e511f2f55b26f25a938fe1,0x11e4857bb9993a50c685a79afad4e6f65d518dda,107,Quties,QTS,0,15,256063,88209252643,256063,1681793,deprecated,26836
686,14042643,1642684834,0xd546d6248e955d9f4c4a55caf89380e8d18af76272b013168af89ca96224676e,149,0x870846440e8387ba26c8105fa95751f2dff2778904b960eaa2dca9cfe272de94,0x0000000000000000000000000000000000000000,0x727132c902218131c5e511f2f55b26f25a938fe1,0x11e4857bb9993a50c685a79afad4e6f65d518dda,108,Quties,QTS,0,15,256063,88209252643,256063,1681793,deprecated,26836
687,14042643,1642684834,0xd546d6248e955d9f4c4a55caf89380e8d18af76272b013168af89ca96224676e,149,0x870846440e8387ba26c8105fa95751f2dff2778904b960eaa2dca9cfe272de94,0x0000000000000000000000000000000000000000,0x727132c902218131c5e511f2f55b26f25a938fe1,0x11e4857bb9993a50c685a79afad4e6f65d518dda,109,Quties,QTS,0,15,256063,88209252643,256063,1681793,deprecated,26836
688,14042660,1642685059,0xf3a046f21e238666ed8990353714c02d42a6bc2785e7ad4440189501a88d4293,246,0xe96c95b967d99fcb7b4650bdb54bd4d2936e312817e519e6803692e0039df3df,0x0000000000000000000000000000000000000000,0x99f979526346cb20b07df858e6e592cfd6f48276,0x11e4857bb9993a50c685a79afad4e6f65d518dda,115,Bored Ape Flipped Club,BAFC,0,120,775685,88289590837,775685,9063204,deprecated,26819
689,14042660,1642685059,0xf3a046f21e238666ed8990353714c02d42a6bc2785e7ad4440189501a88d4293,246,0xe96c95b967d99fcb7b4650bdb54bd4d2936e312817e519e6803692e0039df3df,0x0000000000000000000000000000000000000000,0x99f979526346cb20b07df858e6e592cfd6f48276,0x11e4857bb9993a50c685a79afad4e6f65d518dda,194,Bored Ape Flipped Club,BAFC,0,120,775685,88289590837,775685,9063204,deprecated,26819
690,14042660,1642685059,0xf3a046f21e238666ed8990353714c02d42a6bc2785e7ad4440189501a88d4293,246,0xe96c95b967d99fcb7b4650bdb54bd4d2936e312817e519e6803692e0039df3df,0x0000000000000000000000000000000000000000,0x99f979526346cb20b07df858e6e592cfd6f48276,0x11e4857bb9993a50c685a79afad4e6f65d518dda,210,Bored Ape Flipped Club,BAFC,0,120,775685,88289590837,775685,9063204,deprecated,26819
691,14043111,1642690712,0x2aadf77d1539c8105a2109a5232d185fb690ffccfc6d5f784ad4a763b3b5a126,87,0x27f189e898056f8a4024165a2820403bf1193f60c4f2c544aa60e5baef99472e,0x0000000000000000000000000000000000000000,0xf978b85c899522d48d927a2ab010ab5570a13907,0x11e4857bb9993a50c685a79afad4e6f65d518dda,43,Time Frog,TF,0,31,241639,83001268626,241639,2631920,deprecated,26368
692,14043111,1642690712,0x2aadf77d1539c8105a2109a5232d185fb690ffccfc6d5f784ad4a763b3b5a126,87,0x27f189e898056f8a4024165a2820403bf1193f60c4f2c544aa60e5baef99472e,0x0000000000000000000000000000000000000000,0xf978b85c899522d48d927a2ab010ab5570a13907,0x11e4857bb9993a50c685a79afad4e6f65d518dda,44,Time Frog,TF,0,31,241639,83001268626,241639,2631920,deprecated,26368
693,14043111,1642690712,0x2aadf77d1539c8105a2109a5232d185fb690ffccfc6d5f784ad4a763b3b5a126,87,0x27f189e898056f8a4024165a2820403bf1193f60c4f2c544aa60e5baef99472e,0x0000000000000000000000000000000000000000,0xf978b85c899522d48d927a2ab010ab5570a13907,0x11e4857bb9993a50c685a79afad4e6f65d518dda,45,Time Frog,TF,0,31,241639,83001268626,241639,2631920,deprecated,26368
694,14043123,1642690897,0x71d898815df2d4544dfc610178faa450b06607e64dbe5ab57a71345411f3bc77,298,0xfa9fd734752ed9258c5fffa3b7828b96b8bafdc327211caac73a0063c5735a71,0x0000000000000000000000000000000000000000,0xf54b166b66d9113a40ae55a4fea30bb806cdb23d,0x11e4857bb9993a50c685a79afad4e6f65d518dda,39,MetaWarden,MWAD,0,127,241639,93496560768,241639,8469526,deprecated,26356
695,14043123,1642690897,0x71d898815df2d4544dfc610178faa450b06607e64dbe5ab57a71345411f3bc77,298,0xfa9fd734752ed9258c5fffa3b7828b96b8bafdc327211caac73a0063c5735a71,0x0000000000000000000000000000000000000000,0xf54b166b66d9113a40ae55a4fea30bb806cdb23d,0x11e4857bb9993a50c685a79afad4e6f65d518dda,40,MetaWarden,MWAD,0,127,241639,93496560768,241639,8469526,deprecated,26356
696,14043123,1642690897,0x71d898815df2d4544dfc610178faa450b06607e64dbe5ab57a71345411f3bc77,298,0xfa9fd734752ed9258c5fffa3b7828b96b8bafdc327211caac73a0063c5735a71,0x0000000000000000000000000000000000000000,0xf54b166b66d9113a40ae55a4fea30bb806cdb23d,0x11e4857bb9993a50c685a79afad4e6f65d518dda,41,MetaWarden,MWAD,0,127,241639,93496560768,241639,8469526,deprecated,26356
697,14043130,1642691042,0xe3db6a70b9f981c14486ed61891b828ae6dddef6d720d5cf82010ab6b639fc0a,267,0x57ca46899a6f64d22771a74d40ca627fd332d48e650326168eba2c47c425b8b3,0x0000000000000000000000000000000000000000,0x99f979526346cb20b07df858e6e592cfd6f48276,0x11e4857bb9993a50c685a79afad4e6f65d518dda,145,Bored Ape Flipped Club,BAFC,0,273,844496,107846107396,844496,19558620,deprecated,26349
698,14043130,1642691042,0xe3db6a70b9f981c14486ed61891b828ae6dddef6d720d5cf82010ab6b639fc0a,267,0x57ca46899a6f64d22771a74d40ca627fd332d48e650326168eba2c47c425b8b3,0x0000000000000000000000000000000000000000,0x99f979526346cb20b07df858e6e592cfd6f48276,0x11e4857bb9993a50c685a79afad4e6f65d518dda,173,Bored Ape Flipped Club,BAFC,0,273,844496,107846107396,844496,19558620,deprecated,26349
699,14043130,1642691042,0xe3db6a70b9f981c14486ed61891b828ae6dddef6d720d5cf82010ab6b639fc0a,267,0x57ca46899a6f64d22771a74d40ca627fd332d48e650326168eba2c47c425b8b3,0x0000000000000000000000000000000000000000,0x99f979526346cb20b07df858e6e592cfd6f48276,0x11e4857bb9993a50c685a79afad4e6f65d518dda,224,Bored Ape Flipped Club,BAFC,0,273,844496,107846107396,844496,19558620,deprecated,26349
700,14043197,1642691862,0x47a644b8d2ed0faa1710b9e1be85c4a98d2d77f11b5999274f223ac061646ae0,121,0x075af9d3ea8fa2cf15fa4aaded9d6089399002cf0da700e1cb51aa340cbc4e67,0x0000000000000000000000000000000000000000,0x0a5b5d11647744d0c3f88e8615040c01f9842047,0x11e4857bb9993a50c685a79afad4e6f65d518dda,60,Snowies Club,SNOC,0,285,241639,91734602175,241639,16482828,deprecated,26282
701,14043197,1642691862,0x47a644b8d2ed0faa1710b9e1be85c4a98d2d77f11b5999274f223ac061646ae0,121,0x075af9d3ea8fa2cf15fa4aaded9d6089399002cf0da700e1cb51aa340cbc4e67,0x0000000000000000000000000000000000000000,0x0a5b5d11647744d0c3f88e8615040c01f9842047,0x11e4857bb9993a50c685a79afad4e6f65d518dda,61,Snowies Club,SNOC,0,285,241639,91734602175,241639,16482828,deprecated,26282
702,14043197,1642691862,0x47a644b8d2ed0faa1710b9e1be85c4a98d2d77f11b5999274f223ac061646ae0,121,0x075af9d3ea8fa2cf15fa4aaded9d6089399002cf0da700e1cb51aa340cbc4e67,0x0000000000000000000000000000000000000000,0x0a5b5d11647744d0c3f88e8615040c01f9842047,0x11e4857bb9993a50c685a79afad4e6f65d518dda,62,Snowies Club,SNOC,0,285,241639,91734602175,241639,16482828,deprecated,26282
703,14043218,1642692091,0xa135b5e77c449230785a4adc487f1bb15912618e19966e5027953b5ecaaf1a86,272,0x98fbb51e7677f6bb1b47007a30dc41e9f5eb0945fb741cc710206181c7513f58,0x0000000000000000000000000000000000000000,0x99f979526346cb20b07df858e6e592cfd6f48276,0x11e4857bb9993a50c685a79afad4e6f65d518dda,7,Bored Ape Flipped Club,BAFC,0,285,619313,81583891746,619313,21005501,deprecated,26261
704,14043218,1642692091,0xa135b5e77c449230785a4adc487f1bb15912618e19966e5027953b5ecaaf1a86,272,0x98fbb51e7677f6bb1b47007a30dc41e9f5eb0945fb741cc710206181c7513f58,0x0000000000000000000000000000000000000000,0x99f979526346cb20b07df858e6e592cfd6f48276,0x11e4857bb9993a50c685a79afad4e6f65d518dda,173,Bored Ape Flipped Club,BAFC,0,285,619313,81583891746,619313,21005501,deprecated,26261
705,14043218,1642692091,0xa135b5e77c449230785a4adc487f1bb15912618e19966e5027953b5ecaaf1a86,272,0x98fbb51e7677f6bb1b47007a30dc41e9f5eb0945fb741cc710206181c7513f58,0x0000000000000000000000000000000000000000,0x99f979526346cb20b07df858e6e592cfd6f48276,0x11e4857bb9993a50c685a79afad4e6f65d518dda,176,Bored Ape Flipped Club,BAFC,0,285,619313,81583891746,619313,21005501,deprecated,26261
706,14043420,1642694711,0x8678c3d7582ce029a515689f210a742746a6985b6005a57cd2dca83fa3bdfa86,34,0x43b83e1cd2112f6e1dcd39c408178880ff00354225658c840a19eca2ccce01b6,0x0000000000000000000000000000000000000000,0x64b970288dfdbc384af94c056e24ce949d61ce61,0x11e4857bb9993a50c685a79afad4e6f65d518dda,588,Party Animals,PA,0,51,241651,87965242768,241651,4042527,deprecated,26059
707,14043420,1642694711,0x8678c3d7582ce029a515689f210a742746a6985b6005a57cd2dca83fa3bdfa86,34,0x43b83e1cd2112f6e1dcd39c408178880ff00354225658c840a19eca2ccce01b6,0x0000000000000000000000000000000000000000,0x64b970288dfdbc384af94c056e24ce949d61ce61,0x11e4857bb9993a50c685a79afad4e6f65d518dda,589,Party Animals,PA,0,51,241651,87965242768,241651,4042527,deprecated,26059
708,14043420,1642694711,0x8678c3d7582ce029a515689f210a742746a6985b6005a57cd2dca83fa3bdfa86,34,0x43b83e1cd2112f6e1dcd39c408178880ff00354225658c840a19eca2ccce01b6,0x0000000000000000000000000000000000000000,0x64b970288dfdbc384af94c056e24ce949d61ce61,0x11e4857bb9993a50c685a79afad4e6f65d518dda,590,Party Animals,PA,0,51,241651,87965242768,241651,4042527,deprecated,26059
709,14043422,1642694729,0x86ddf668448dbca3846a06388c8f112db0da03d1faa5ae7ecaa6d0c73b0bd5ac,305,0x3fbd91e782ae7138e35b1591dc6c96dd0c9c2bba3983aacf43bd688c846c072c,0x0000000000000000000000000000000000000000,0x72e07e22f7639365be1536fbaf49daa01d1f99b5,0x11e4857bb9993a50c685a79afad4e6f65d518dda,2067,AvaPepes,AVAPEPE,0,177,241651,80562023856,241651,10600848,deprecated,26057
710,14043422,1642694729,0x86ddf668448dbca3846a06388c8f112db0da03d1faa5ae7ecaa6d0c73b0bd5ac,305,0x3fbd91e782ae7138e35b1591dc6c96dd0c9c2bba3983aacf43bd688c846c072c,0x0000000000000000000000000000000000000000,0x72e07e22f7639365be1536fbaf49daa01d1f99b5,0x11e4857bb9993a50c685a79afad4e6f65d518dda,2068,AvaPepes,AVAPEPE,0,177,241651,80562023856,241651,10600848,deprecated,26057
711,14043422,1642694729,0x86ddf668448dbca3846a06388c8f112db0da03d1faa5ae7ecaa6d0c73b0bd5ac,305,0x3fbd91e782ae7138e35b1591dc6c96dd0c9c2bba3983aacf43bd688c846c072c,0x0000000000000000000000000000000000000000,0x72e07e22f7639365be1536fbaf49daa01d1f99b5,0x11e4857bb9993a50c685a79afad4e6f65d518dda,2069,AvaPepes,AVAPEPE,0,177,241651,80562023856,241651,10600848,deprecated,26057
712,14043422,1642694729,0xdd9e740c7652cc8067bb8d70001fd30d11b9f0e0363d0c5087ad5e184c862386,155,0x3fbd91e782ae7138e35b1591dc6c96dd0c9c2bba3983aacf43bd688c846c072c,0x0000000000000000000000000000000000000000,0x727132c902218131c5e511f2f55b26f25a938fe1,0x11e4857bb9993a50c685a79afad4e6f65d518dda,35,Quties,QTS,0,181,241639,80562023856,241639,10914903,deprecated,26057
713,14043422,1642694729,0xdd9e740c7652cc8067bb8d70001fd30d11b9f0e0363d0c5087ad5e184c862386,155,0x3fbd91e782ae7138e35b1591dc6c96dd0c9c2bba3983aacf43bd688c846c072c,0x0000000000000000000000000000000000000000,0x727132c902218131c5e511f2f55b26f25a938fe1,0x11e4857bb9993a50c685a79afad4e6f65d518dda,36,Quties,QTS,0,181,241639,80562023856,241639,10914903,deprecated,26057
714,14043422,1642694729,0xdd9e740c7652cc8067bb8d70001fd30d11b9f0e0363d0c5087ad5e184c862386,155,0x3fbd91e782ae7138e35b1591dc6c96dd0c9c2bba3983aacf43bd688c846c072c,0x0000000000000000000000000000000000000000,0x727132c902218131c5e511f2f55b26f25a938fe1,0x11e4857bb9993a50c685a79afad4e6f65d518dda,37,Quties,QTS,0,181,241639,80562023856,241639,10914903,deprecated,26057
715,14043633,1642697503,0xb164224b654a42ca3d59d9f709b3207667e6e1cf4d7b1591048eba0c4caebb46,280,0x32f1451dd4f012ec6b95bab6f840a8a64c79da13cde5f6e4365c5897b7b54b9d,0x0000000000000000000000000000000000000000,0x7dafe71db8cf7edb682e762529c8af78fed569c5,0x11e4857bb9993a50c685a79afad4e6f65d518dda,49,Flipped Punks,CRYPTOPUNK,0,131,2390558,134388537278,2390558,13453656,deprecated,25846
716,14043633,1642697503,0xb164224b654a42ca3d59d9f709b3207667e6e1cf4d7b1591048eba0c4caebb46,280,0x32f1451dd4f012ec6b95bab6f840a8a64c79da13cde5f6e4365c5897b7b54b9d,0x0000000000000000000000000000000000000000,0x7dafe71db8cf7edb682e762529c8af78fed569c5,0x11e4857bb9993a50c685a79afad4e6f65d518dda,322,Flipped Punks,CRYPTOPUNK,0,131,2390558,134388537278,2390558,13453656,deprecated,25846
717,14043633,1642697503,0xb164224b654a42ca3d59d9f709b3207667e6e1cf4d7b1591048eba0c4caebb46,280,0x32f1451dd4f012ec6b95bab6f840a8a64c79da13cde5f6e4365c5897b7b54b9d,0x0000000000000000000000000000000000000000,0x7dafe71db8cf7edb682e762529c8af78fed569c5,0x11e4857bb9993a50c685a79afad4e6f65d518dda,485,Flipped Punks,CRYPTOPUNK,0,131,2390558,134388537278,2390558,13453656,deprecated,25846
718,14043972,1642701793,0xba4819dc6b0c4641db1eee5167b15d55374f5dbb8e3af3a7a57c37d09927da29,691,0x2aa7764753e95c4f39ee70bb690af74669874066ebf1ff3bded7c375cfe671d0,0x0000000000000000000000000000000000000000,0xc450362d646f42327050ff3521fc2061b34a6a0d,0x11e4857bb9993a50c685a79afad4e6f65d518dda,1,illuminati Owls,ILL,0,124,234996,149163871050,234996,7809320,deprecated,25507
719,14043972,1642701793,0xba4819dc6b0c4641db1eee5167b15d55374f5dbb8e3af3a7a57c37d09927da29,691,0x2aa7764753e95c4f39ee70bb690af74669874066ebf1ff3bded7c375cfe671d0,0x0000000000000000000000000000000000000000,0xc450362d646f42327050ff3521fc2061b34a6a0d,0x11e4857bb9993a50c685a79afad4e6f65d518dda,2,illuminati Owls,ILL,0,124,234996,149163871050,234996,7809320,deprecated,25507
720,14043972,1642701793,0xba4819dc6b0c4641db1eee5167b15d55374f5dbb8e3af3a7a57c37d09927da29,691,0x2aa7764753e95c4f39ee70bb690af74669874066ebf1ff3bded7c375cfe671d0,0x0000000000000000000000000000000000000000,0xc450362d646f42327050ff3521fc2061b34a6a0d,0x11e4857bb9993a50c685a79afad4e6f65d518dda,3,illuminati Owls,ILL,0,124,234996,149163871050,234996,7809320,deprecated,25507
721,14043994,1642702020,0xa2d3591c809189d7014ff5279035a066ec1a8b623a8dc1d737a694db1a42c911,299,0xba64b56de464d02e98388dfb7a781a07d83155ff778cb855d423ecef6e31622d,0x0000000000000000000000000000000000000000,0x7dafe71db8cf7edb682e762529c8af78fed569c5,0x11e4857bb9993a50c685a79afad4e6f65d518dda,17,Flipped Punks,CRYPTOPUNK,0,84,218036,147762548323,218036,8272071,deprecated,25485
722,14043994,1642702020,0xa2d3591c809189d7014ff5279035a066ec1a8b623a8dc1d737a694db1a42c911,299,0xba64b56de464d02e98388dfb7a781a07d83155ff778cb855d423ecef6e31622d,0x0000000000000000000000000000000000000000,0x7dafe71db8cf7edb682e762529c8af78fed569c5,0x11e4857bb9993a50c685a79afad4e6f65d518dda,46,Flipped Punks,CRYPTOPUNK,0,84,218036,147762548323,218036,8272071,deprecated,25485
723,14043994,1642702020,0xa2d3591c809189d7014ff5279035a066ec1a8b623a8dc1d737a694db1a42c911,299,0xba64b56de464d02e98388dfb7a781a07d83155ff778cb855d423ecef6e31622d,0x0000000000000000000000000000000000000000,0x7dafe71db8cf7edb682e762529c8af78fed569c5,0x11e4857bb9993a50c685a79afad4e6f65d518dda,52,Flipped Punks,CRYPTOPUNK,0,84,218036,147762548323,218036,8272071,deprecated,25485
724,14047912,1642754526,0x30d3e9aa9e0b5f25b6ff81452cd4fa279938e23ab44abe3be509371cea178d45,322,0xc976a0d4755378ebf57e2ef38a8c55e8f7e270d8c0a8b20e3dfce1d3583f5cfd,0x0000000000000000000000000000000000000000,0x72e07e22f7639365be1536fbaf49daa01d1f99b5,0x11e4857bb9993a50c685a79afad4e6f65d518dda,11,AvaPepes,AVAPEPE,0,230,256111,117420544914,256111,13179088,deprecated,21567
725,14047912,1642754526,0x30d3e9aa9e0b5f25b6ff81452cd4fa279938e23ab44abe3be509371cea178d45,322,0xc976a0d4755378ebf57e2ef38a8c55e8f7e270d8c0a8b20e3dfce1d3583f5cfd,0x0000000000000000000000000000000000000000,0x72e07e22f7639365be1536fbaf49daa01d1f99b5,0x11e4857bb9993a50c685a79afad4e6f65d518dda,12,AvaPepes,AVAPEPE,0,230,256111,117420544914,256111,13179088,deprecated,21567
726,14047912,1642754526,0x30d3e9aa9e0b5f25b6ff81452cd4fa279938e23ab44abe3be509371cea178d45,322,0xc976a0d4755378ebf57e2ef38a8c55e8f7e270d8c0a8b20e3dfce1d3583f5cfd,0x0000000000000000000000000000000000000000,0x72e07e22f7639365be1536fbaf49daa01d1f99b5,0x11e4857bb9993a50c685a79afad4e6f65d518dda,13,AvaPepes,AVAPEPE,0,230,256111,117420544914,256111,13179088,deprecated,21567
727,14048019,1642755717,0x83d9e14efc53a4360f3273f25956d5c51f5b0c34556242ee51c8ba9fb180ba7b,500,0xc3a92d0c271e6e757dde1cc2f3f40276cd7c725a138e9d74c422f49b9e87743d,0x0000000000000000000000000000000000000000,0xaa74955674127e98e6ce30f65b676f18c5176f7b,0x11e4857bb9993a50c685a79afad4e6f65d518dda,26,Flipped Doodles,DOODLE,0,235,1196696,89606460678,1196696,20165578,deprecated,21460
728,14048019,1642755717,0x83d9e14efc53a4360f3273f25956d5c51f5b0c34556242ee51c8ba9fb180ba7b,500,0xc3a92d0c271e6e757dde1cc2f3f40276cd7c725a138e9d74c422f49b9e87743d,0x0000000000000000000000000000000000000000,0xaa74955674127e98e6ce30f65b676f18c5176f7b,0x11e4857bb9993a50c685a79afad4e6f65d518dda,271,Flipped Doodles,DOODLE,0,235,1196696,89606460678,1196696,20165578,deprecated,21460
729,14048019,1642755717,0x83d9e14efc53a4360f3273f25956d5c51f5b0c34556242ee51c8ba9fb180ba7b,500,0xc3a92d0c271e6e757dde1cc2f3f40276cd7c725a138e9d74c422f49b9e87743d,0x0000000000000000000000000000000000000000,0xaa74955674127e98e6ce30f65b676f18c5176f7b,0x11e4857bb9993a50c685a79afad4e6f65d518dda,279,Flipped Doodles,DOODLE,0,235,1196696,89606460678,1196696,20165578,deprecated,21460
730,14048136,1642757257,0xd60932b5cdfa811e4e41a94d3bdde638b402a8ab822419bb84faa337e878193f,169,0xf8f9c149ecadac4c0f604429541084eddc6694cb4816db5d0bea900f65e63ba0,0x0000000000000000000000000000000000000000,0x727132c902218131c5e511f2f55b26f25a938fe1,0x11e4857bb9993a50c685a79afad4e6f65d518dda,9,Quties,QTS,0,22,256111,100985650475,256111,2349616,deprecated,21343
731,14048136,1642757257,0xd60932b5cdfa811e4e41a94d3bdde638b402a8ab822419bb84faa337e878193f,169,0xf8f9c149ecadac4c0f604429541084eddc6694cb4816db5d0bea900f65e63ba0,0x0000000000000000000000000000000000000000,0x727132c902218131c5e511f2f55b26f25a938fe1,0x11e4857bb9993a50c685a79afad4e6f65d518dda,10,Quties,QTS,0,22,256111,100985650475,256111,2349616,deprecated,21343
732,14048136,1642757257,0xd60932b5cdfa811e4e41a94d3bdde638b402a8ab822419bb84faa337e878193f,169,0xf8f9c149ecadac4c0f604429541084eddc6694cb4816db5d0bea900f65e63ba0,0x0000000000000000000000000000000000000000,0x727132c902218131c5e511f2f55b26f25a938fe1,0x11e4857bb9993a50c685a79afad4e6f65d518dda,11,Quties,QTS,0,22,256111,100985650475,256111,2349616,deprecated,21343
733,14048147,1642757354,0xe06254758c86fd1bef648cfac46fc24647c733020c902d0de77b86b7c2312a82,509,0x302d1b7402500784c357bce1360a8ff219618fb105d234378dc989be7977126d,0x0000000000000000000000000000000000000000,0xaa74955674127e98e6ce30f65b676f18c5176f7b,0x11e4857bb9993a50c685a79afad4e6f65d518dda,34,Flipped Doodles,DOODLE,0,293,521315,104093714346,521315,26875602,deprecated,21332
734,14048147,1642757354,0xe06254758c86fd1bef648cfac46fc24647c733020c902d0de77b86b7c2312a82,509,0x302d1b7402500784c357bce1360a8ff219618fb105d234378dc989be7977126d,0x0000000000000000000000000000000000000000,0xaa74955674127e98e6ce30f65b676f18c5176f7b,0x11e4857bb9993a50c685a79afad4e6f65d518dda,66,Flipped Doodles,DOODLE,0,293,521315,104093714346,521315,26875602,deprecated,21332
735,14048147,1642757354,0xe06254758c86fd1bef648cfac46fc24647c733020c902d0de77b86b7c2312a82,509,0x302d1b7402500784c357bce1360a8ff219618fb105d234378dc989be7977126d,0x0000000000000000000000000000000000000000,0xaa74955674127e98e6ce30f65b676f18c5176f7b,0x11e4857bb9993a50c685a79afad4e6f65d518dda,153,Flipped Doodles,DOODLE,0,293,521315,104093714346,521315,26875602,deprecated,21332
736,14048857,1642767410,0x0f6a4c5c0ba976998f858027d614064b56d0a3cd4934ca6e0cb51a84f7a028f6,715,0xe2fd292a5159db8f20ae3bd3fbcd3feaecd9855a51b0211e13bb93ec8ca2d56f,0x0000000000000000000000000000000000000000,0xc450362d646f42327050ff3521fc2061b34a6a0d,0x11e4857bb9993a50c685a79afad4e6f65d518dda,1,illuminati Owls,ILL,0,145,249018,108314640995,249018,10427671,deprecated,20622
737,14048857,1642767410,0x0f6a4c5c0ba976998f858027d614064b56d0a3cd4934ca6e0cb51a84f7a028f6,715,0xe2fd292a5159db8f20ae3bd3fbcd3feaecd9855a51b0211e13bb93ec8ca2d56f,0x0000000000000000000000000000000000000000,0xc450362d646f42327050ff3521fc2061b34a6a0d,0x11e4857bb9993a50c685a79afad4e6f65d518dda,2,illuminati Owls,ILL,0,145,249018,108314640995,249018,10427671,deprecated,20622
738,14048857,1642767410,0x0f6a4c5c0ba976998f858027d614064b56d0a3cd4934ca6e0cb51a84f7a028f6,715,0xe2fd292a5159db8f20ae3bd3fbcd3feaecd9855a51b0211e13bb93ec8ca2d56f,0x0000000000000000000000000000000000000000,0xc450362d646f42327050ff3521fc2061b34a6a0d,0x11e4857bb9993a50c685a79afad4e6f65d518dda,3,illuminati Owls,ILL,0,145,249018,108314640995,249018,10427671,deprecated,20622
739,14048868,1642767635,0xea33cf7145a9cd98b4e183465895e53df395f3d3d38487037818354717995bfd,564,0x43809a61c0de77595b9609cb4619acf2619b697417106b62dc0ab8f99d3e18d1,0x0000000000000000000000000000000000000000,0x99f979526346cb20b07df858e6e592cfd6f48276,0x11e4857bb9993a50c685a79afad4e6f65d518dda,11,Bored Ape Flipped Club,BAFC,0,261,218036,138011838300,218036,14149766,deprecated,20611
740,14048868,1642767635,0xea33cf7145a9cd98b4e183465895e53df395f3d3d38487037818354717995bfd,564,0x43809a61c0de77595b9609cb4619acf2619b697417106b62dc0ab8f99d3e18d1,0x0000000000000000000000000000000000000000,0x99f979526346cb20b07df858e6e592cfd6f48276,0x11e4857bb9993a50c685a79afad4e6f65d518dda,24,Bored Ape Flipped Club,BAFC,0,261,218036,138011838300,218036,14149766,deprecated,20611
741,14048868,1642767635,0xea33cf7145a9cd98b4e183465895e53df395f3d3d38487037818354717995bfd,564,0x43809a61c0de77595b9609cb4619acf2619b697417106b62dc0ab8f99d3e18d1,0x0000000000000000000000000000000000000000,0x99f979526346cb20b07df858e6e592cfd6f48276,0x11e4857bb9993a50c685a79afad4e6f65d518dda,45,Bored Ape Flipped Club,BAFC,0,261,218036,138011838300,218036,14149766,deprecated,20611
